,text,username,timestamp,location,likes,clean_tweet,negative,neutral,positive,compound,analysis,pca_x,pca_y,pca_z,y,cluster,tsne_x,tsne_y
407,@CameronAhmad @MaryamMonsef @BillBlair @JustinTrudeau @liberal_party @NavdeepSBains @AlisonLesterLib @suzcowan Not… https://t.co/fFAb96qFf5,JohnSmi42823890,Sun Sep 19 19:55:43 +0000 2021,"Barrie, Ontario",2814,party not…,0.0,0.27,0.73,0.4019,positive,-0.01286433873598395,-0.009567142373520129,0.0059817140336237435,2,2,4.100046,11.656257
408,"RT @ImSpeaking13: The Taliban have told Afghan women to stay home, saying work is only allowed for those who cannot be replaced by men. The…",jenner1072,Sun Sep 19 19:55:43 +0000 2021,"Belvidere, Illinois",203856,taliban tell afghan woman stay home say work allow cannot replace men the…,0.0,0.863,0.137,0.2263,positive,-0.029098328181254178,-0.002492385362782774,0.018035429554412508,0,0,3.4483502,7.7896705
409,"RT @PTIofficial: ""Pakistan and Russia surprised the world when they took similar positions on Afghanistan at the 20th SCO summit at Dushanb…",UsmanS0610,Sun Sep 19 19:55:43 +0000 2021,Pakistan Azad Kashmir ,1581,pakistan russia surprise world take similar position afghanistan 20th sco summit dushanb…,0.0,0.84,0.16,0.2732,positive,-0.008393927683325959,-0.024390498567675997,0.011949643322808443,0,0,-0.52447706,14.980419
410,"@DawoodSafi_ @DrFeelgood95 Don't be silly! Taliban would say those bags should be over her face, not on the cart.",SharkParty3,Sun Sep 19 19:55:43 +0000 2021,,788,silly taliban would say bags face cart,0.0,0.845,0.155,0.0258,neutral,0.026471546852702418,-0.031100375560146547,0.02339262674180748,2,2,-10.424449,-8.294628
411,"RT @emilymiller: Updated guidance on finding legitimate US private groups for best chance of Afghanistan rescue: 

1) Free of charge (volun…",pau_mss,Sun Sep 19 19:55:43 +0000 2021,,3423,updated guidance find legitimate u private group best chance afghanistan rescue 1 free charge volun…,0.0,0.462,0.538,0.9153,positive,-0.005642991749123174,-0.07755365736920405,-0.049089596338587595,2,2,11.815021,0.38956758
412,"RT @lmcgaughy: Kabul municipality tells female workers to stay home, in the latest sign of new restrictions for women under Taliban rule ht…",LLunaTrexing,Sun Sep 19 19:55:43 +0000 2021,,141318,kabul municipality tell female worker stay home late sign new restriction woman taliban rule ht…,0.13,0.87,0.0,-0.2732,negative,-0.03519194241958411,0.06885816188392538,0.004644014204199802,0,0,3.451204,5.8980465
413,@OANN Yep but we’re funding the Taliban!!! Go figure,brookes_one,Sun Sep 19 19:55:43 +0000 2021,,6260,yep we’re funding taliban go figure,0.0,0.694,0.306,0.296,positive,0.025375857499311368,-0.03140440325227616,0.025340729206111037,2,2,1.6085061,-1.7167428
414,"RT @Peymasad: Afghans teach you to look at this conflict in very simple terms. 

@laralogan’s truth to power interview with Tucker Carlson…",ReSt_AsSuReD2,Sun Sep 19 19:55:44 +0000 2021,India,32640,afghan teach look conflict simple term truth power interview tucker carlson…,0.169,0.662,0.169,0.0,neutral,-0.0008247650782168546,-0.024559707670935134,0.01262290691445045,2,2,-12.823822,4.0744686
415,RT @shen_shiwei: India's Arnab Goswami claims #Pakistan's ISI officers are staying on the fifth floor of Serena Hotel Kabul and meddling in…,IdreesMca786,Sun Sep 19 19:55:44 +0000 2021,Karachi,16411,shiwei india arnab goswami claim isi officer stay fifth floor serena hotel kabul meddling in…,0.0,1.0,0.0,0.0,neutral,-0.5699401261418171,0.36784295692574054,-0.059334818044932625,1,1,9.847236,10.392194
416,"RT @Communications: 📌 What do experts say about Türkiye's place in the post-Covid-19 era?

➡️Luke Coffey: “If the past five or six years ha…",iletisim_izmir,Sun Sep 19 19:55:45 +0000 2021,,15221,📌 expert say türkiye place post covid 19 era ➡️luke coffey “if past five six year ha…,0.0,1.0,0.0,0.0,neutral,-0.004352791233452733,-0.017809596767523313,0.008126616642787314,0,0,-3.38826,12.188462
417,RT @BHL: I know it is unbearable. But we have to know. And we have to see. #Taliban #TalibanTerrorists #Afghanistan #Kabul #PANJSHIR https:…,Brodie_482,Sun Sep 19 19:55:46 +0000 2021,,235,know unbearable know see https …,0.0,1.0,0.0,0.0,neutral,-0.0036008131156116943,-0.017424659303851807,0.009954401299327705,0,0,3.440461,-7.5152116
418,"RT @VRWCTexan: #Biden's disorganized retreat...led to 100's of terrorists being set free to: ""rejoin the Islamic State, al-Qaeda and other…",jacksfriend25,Sun Sep 19 19:55:46 +0000 2021,Fly over Country ,47017,disorganize retreat lead 100 terrorist set free rejoin islamic state al qaeda other…,0.237,0.505,0.258,-0.1531,negative,0.02472612216608793,-0.11623951902566097,-0.10922600724932624,2,2,-5.739724,-1.544435
419,RT @PoliticsForAlI: 🚨 | NEW: The Taliban enjoying pedal boats https://t.co/s8Fw0sEhKY,BIGKINGPIFF,Sun Sep 19 19:55:46 +0000 2021,The worldwide underground ,17516,🚨 new taliban enjoy pedal boat,0.0,0.686,0.314,0.4939,positive,0.5750297967615201,0.45666690373199287,-0.08193867256034351,3,3,-0.6266484,-8.963154
420,"@reedgalen Dude, this is from Bloat Bag Tom, the guy who blames Afghanistan on my mother (and yours and everybody elses).",spews_fox,Sun Sep 19 19:55:46 +0000 2021,,872,dude bloat bag tom guy blame afghanistan mother everybody elses,0.211,0.789,0.0,-0.34,negative,-0.0032452248913143363,-0.024490810082204394,0.010688279588483642,2,2,0.5898045,12.231569
421,"RT @SaraWahedi: There was a clear campaign to sanitize the Taliban from the very beginning of the peace process. 

Think tanks, corporation…",v_canive,Sun Sep 19 19:55:47 +0000 2021,France - région Grand Est -,873,clear campaign sanitize taliban begin peace process think tank corporation…,0.0,0.567,0.433,0.7269,positive,0.020416025368170287,-0.026553632553279215,0.01786609784185681,0,0,4.147424,-4.066423
422,"RT @SandraSentinel: America went from this 🔴TRUMP!

to this 🔵Biden

Delicate snowflakes in USA hated Trump because he did meant tweets...…",RoseRose3940,Sun Sep 19 19:55:47 +0000 2021,,202735,america go 🔴trump 🔵biden delicate snowflake usa hat trump meant tweet …,0.0,0.915,0.085,0.0516,positive,-0.005279254965029666,-0.02993868752346458,0.016048833471731264,0,0,-13.612669,-5.1578236
423,"RT @DonaldJTrumpJr: Shit, did Biden give them a navy too?",HillBilyTwatter,Sun Sep 19 19:55:47 +0000 2021,,14516,shit biden give navy,0.545,0.455,0.0,-0.5574,negative,-0.0002753692593245116,-0.03182714200429598,0.011731679651595658,0,0,-4.255606,-3.0418808
424,RT @AsianetNewsEN: Taliban mindset mob puts #Bengaluru to shame after they stop a Hindu biker offering ride to a burqa-clad Muslim woman co…,fulcrum_rider14,Sun Sep 19 19:55:48 +0000 2021,,3262,taliban mindset mob put shame stop hindu biker offer ride burqa clad muslim woman co…,0.29,0.71,0.0,-0.6486,negative,0.017264320168196054,-0.026486881689662758,0.01906729667973361,0,0,-11.719697,-2.1967182
425,On a side note.. the Sars-NCov-2 pandemic situation and work from home culture could be the new tool in Taliban's h… https://t.co/Jy7oqjVnT9,NimbaSpeaks,Sun Sep 19 19:55:48 +0000 2021,"Rajasthan, India",3460,side note sars ncov 2 pandemic situation work home culture could new tool taliban h…,0.0,1.0,0.0,0.0,neutral,0.0446280142167885,0.009028625773136175,0.013796547145930507,0,0,-3.5886092,-8.007598
426,"@DonaldJTrumpJr Had Trump, SR. been tougher with the Taliban maybe the evacuation would have gone smoother. You don… https://t.co/rg8OVaP2Fw",dlm198,Sun Sep 19 19:55:48 +0000 2021,"Saint Louis, Missouri, USA",3420,trump sr tougher taliban maybe evacuation would go smoother don…,0.0,0.841,0.159,0.1779,positive,0.020280905751833334,-0.03219087988952264,0.02416988924741121,2,2,-12.682505,-6.3458595
427,"RT @war_fallen: Remembering Marine David Fairbrother, 42 Commando Royal Marines, fatally wounded by small arms fire whilst on patrol, Helma…",DarrenM14629475,Sun Sep 19 19:55:48 +0000 2021,"Cardiff, Wales",106544,fall remember marine david fairbrother 42 commando royal marine fatally wound small arm fire whilst patrol helma…,0.306,0.694,0.0,-0.765,negative,-0.0028411067866089385,-0.020884891608794327,0.0022057855809553316,0,0,-1.8201138,7.6071506
428,Ask us how we felt,bbsister6,Sun Sep 19 19:55:49 +0000 2021,United States,1607,ask u felt,0.0,1.0,0.0,0.0,neutral,-0.0023200246472008085,-0.015997495219438638,0.008984043441789283,0,0,-17.055574,-2.902893
429,"Good read 👇

Five people from Afghanistan who shaped Middle Eastern history https://t.co/EFFcVRnhGg",HerstoryTeache,Sun Sep 19 19:55:49 +0000 2021,,37265,good read 👇 five people afghanistan shape middle eastern history,0.0,0.805,0.195,0.4404,positive,-0.005521215174525959,-0.026116142215099718,0.011386231222616415,2,2,-2.7065375,13.207596
430,RT @TheHomira: Why are Afghans shy to admit that Hazaras are at risk of genocide under Taliban?,HusnaiShamali,Sun Sep 19 19:55:49 +0000 2021,✩‧₊*:・Tajik ･:*₊‧✩,13146,afghan shy admit hazaras risk genocide taliban,0.414,0.404,0.182,-0.3182,negative,0.037287745094786044,-0.04277637771332128,0.027264386984164772,5,5,5.6966605,-9.712192
431,"@ParasJanzaibFan @N_bhattii #ISIon5thFloor 
Unbelievable. Just like #ArnabGoswami's 5th floor of Serena hotel in Ka… https://t.co/sLucCzboB5",asad6shah,Sun Sep 19 19:55:49 +0000 2021,Azad Kashmir Province Pakistan,2398,bhattii unbelievable like 5th floor serena hotel ka…,0.0,0.583,0.417,0.5106,positive,-0.24051583372482477,0.14552437908217275,-0.017929001703052824,1,1,9.114181,4.7087016
432,"RT @HipIsEdo: America hating/POS Fairfax County board member, Abrar Omeish, claims that a '9/11 moment of silence' causes her/others harm…",channingms1,Sun Sep 19 19:55:50 +0000 2021,,185,america hat pos fairfax county board member abrar omeish claim 9 11 moment silence cause others harm…,0.0,1.0,0.0,0.0,neutral,-0.018850489996756887,-0.02773297226172999,-0.02521063960561594,0,0,-13.202074,-3.768584
433,RT @The_FJC: Why haven't we heard from any of the Americans that were supposedly removed from Afghanistan? Not one interview. Hmmmm... Seem…,RitaStylezRadio,Sun Sep 19 19:55:50 +0000 2021,United States,11154,fjc heard americans supposedly remove afghanistan one interview hmmmm seem…,0.0,1.0,0.0,0.0,neutral,-0.009350496758096873,-0.0830381119763199,0.0462408897123283,7,7,-8.487581,10.805762
434,RT @MuradSaeedPTI: Putin and Imran Khan: Speaking with one voice on Afghanistan? - Global Village Space https://t.co/c1OojQigXZ,MBKhan02,Sun Sep 19 19:55:50 +0000 2021,,1123,putin imran khan speak one voice afghanistan global village space,0.0,1.0,0.0,0.0,neutral,-0.006006827108592418,-0.03479838413152464,0.016724324355594553,0,0,-6.5546756,4.9909744
435,RT @nottzak: these niggas had a better summer than me,KotaBZN,Sun Sep 19 19:55:51 +0000 2021,,18913,niggas well summer,0.436,0.182,0.382,-0.0772,negative,-0.0018752966832231812,-0.01687423314362797,0.009995299724018636,2,2,-4.0523944,-17.14439
436,"RT @duty2warn: Jake Tapper confronts MS Gov. Tate Reeves: MS has the worst death rate in the US, and second worst in the world if it were a…",edenwerba,Sun Sep 19 19:55:51 +0000 2021,"Aventura, FL",6071,jake tapper confronts ms gov tate reef ms bad death rate u second bad world a…,0.516,0.484,0.0,-0.9153,negative,-0.004954090536935049,-0.024666923070262078,0.017224325017215998,5,5,-14.31981,8.921701
437,RT @RedactedTonight: The Pentagon only admitted to murdering 7 kids &amp; 3 adults in Afghanistan because they got caught by investigative jour…,greekphilol1,Sun Sep 19 19:55:51 +0000 2021,USofRacismMilitarismMaterialis,40646,pentagon admit murder 7 kid amp 3 adult afghanistan get caught investigative jour…,0.269,0.629,0.103,-0.5994,negative,-0.001992971334334513,-0.02861159594981161,0.011017781617648673,0,0,-5.280539,7.974559
438,"Pakistan is the biggest cause of misery in Afghanistan.
#SanctionPakistan 
#freeAfghanistan",AlizaShamsia,Sun Sep 19 19:55:51 +0000 2021,,5374,pakistan big cause misery afghanistan,0.481,0.519,0.0,-0.5719,negative,-0.013330294649507569,-0.024557540474438522,0.010753598385016522,0,0,-3.2040007,5.5437994
439,RT @PoliticsForAlI: 🚨 | NEW: The Taliban enjoying pedal boats https://t.co/s8Fw0sEhKY,zKiddv,Sun Sep 19 19:55:51 +0000 2021,,315,🚨 new taliban enjoy pedal boat,0.0,0.686,0.314,0.4939,positive,0.5750297967615201,0.45666690373199287,-0.08193867256034351,3,3,-0.4655405,-9.10496
440,"RT @ZionWarrior6: THIS is NOT #Afghanistan! 
This is not Mogadishu. It's not Tehran, Baghdad or even Mecca - it is the DALLAS Texas airport…",ShuklaJitups,Sun Sep 19 19:55:51 +0000 2021,Hell ,5680,mogadishu tehran baghdad even mecca dallas texas airport…,0.0,1.0,0.0,0.0,neutral,-0.008254221748634265,-0.013955669316221431,0.00590088812989015,0,0,17.95009,-0.74419355
441,"RT @caitoz: In an article with the obscenely propagandistic title ""Pentagon acknowledges Aug. 29 drone strike in Afghanistan was a tragic m…",Yazzy_321,Sun Sep 19 19:55:52 +0000 2021,Rabbit Hole. Earth. ,229438,article obscenely propagandistic title pentagon acknowledge aug 29 drone strike afghanistan tragic m…,0.29,0.71,0.0,-0.5423,negative,-0.003979282124730995,-0.023803779631436244,0.0074166164508656755,0,0,-2.345547,10.348508
442,RT @AsianetNewsEN: Taliban mindset mob puts #Bengaluru to shame after they stop a Hindu biker offering ride to a burqa-clad Muslim woman co…,helosij,Sun Sep 19 19:55:53 +0000 2021,,128256,taliban mindset mob put shame stop hindu biker offer ride burqa clad muslim woman co…,0.29,0.71,0.0,-0.6486,negative,0.017264320168196057,-0.026486881689662758,0.019067296679733607,0,0,-11.720306,-2.1988022
443,RT @Habashawite1: Elevating #TPLFTerroristGroup into a position of a political entity is like @POTUS @StateDept welcoming the Taliban for a…,frOm_addis,Sun Sep 19 19:55:53 +0000 2021,Ethiopia,5908,elevate position political entity like welcome taliban a…,0.0,0.522,0.478,0.6705,positive,0.018859724006111325,-0.023065866904629168,0.023426814148701777,0,0,-0.3672936,-6.4000936
444,"RT @shafqatchMM: #ISIon5thFloor
Indian fake news factory
Claimed ISI stationed on 5th floor of sarina hotel Kabul.
Let's find out that 5th…",Mi_sh_ani,Sun Sep 19 19:55:53 +0000 2021,,9937,indian fake news factory claim isi station 5th floor sarina hotel kabul let find 5th…,0.181,0.819,0.0,-0.4767,negative,-0.3450546287948389,0.2055191564639627,-0.031994501637815906,6,6,11.423099,5.463536
445,"RT @JustinVaisse: Seen from Paris, the refusal to define down what “alliance” means and accept a degraded new status is compounded by other…",melissakchan,Sun Sep 19 19:55:54 +0000 2021,"Berlin, Los Angeles, or ✈️",29,see paris refusal define “alliance” mean accept degrade new status compound other…,0.187,0.645,0.168,-0.0772,negative,0.030407492465964463,0.01213050271633519,0.0015830128679676476,0,0,1.2244607,-8.966849
446,"RT @NRFsoldier: I'm from Kabul #Afghanistan and I stand with my brothers and sisters in #Panjshir. Because they’re fighting for freedom, ho…",Moore_patriciat,Sun Sep 19 19:55:54 +0000 2021,,254830,kabul stand brother sister they’re fight freedom ho…,0.203,0.469,0.328,0.3818,positive,-0.03828148764392809,0.0039506336870202205,0.003640523051940248,0,0,7.5764427,-4.5593405
447,RT @Dilsedesh: Dear #ArnabGoswami this is Sarena hotel Kabul I am still unable to find out fifth floor ? 😂🙄 https://t.co/9LgOj5BV4u,AhnafT1,Sun Sep 19 19:55:54 +0000 2021,"Tamil Nadu, Indian Union",6673,dear sarena hotel kabul still unable find fifth floor 😂🙄,0.082,0.644,0.275,0.6705,positive,-0.21058927425828514,0.11811881651096237,-0.018588302014669166,1,1,11.707858,7.484506
448,RT @TajudenSoroush: ISIS-K released this video and says it carried out 7 attacks against the Taliban today and yesterday in Jalalabad city.…,ConcienciaRD3,Sun Sep 19 19:55:55 +0000 2021,,31882,isi k release video say carry 7 attack taliban today yesterday jalalabad city …,0.193,0.807,0.0,-0.4767,negative,-0.026900980354348517,-0.0026835637034920462,0.018499628826479948,0,0,6.5261855,-0.25850353
449,"@Daniyaal69 @Conflicts https://t.co/eZalkt9rFR
Poor attempt to malign the image of India on social media.. 😂😂🤣🤣.. T… https://t.co/fnbcfGCY8j",KalyanP64238103,Sun Sep 19 19:55:55 +0000 2021,,5217,poor attempt malign image india social medium 😂😂🤣🤣 t…,0.165,0.501,0.334,0.8442,positive,-0.034709029660805316,0.00423238103174927,0.004862892275271855,2,2,11.47288,3.0695176
450,"Scenes from a book fair.  Erin Dionne gave writing advice, Linda Hixson talked local history, Chris Wolf stumbled t… https://t.co/vcIqhKL2G8",BarbaraTannerW1,Sun Sep 19 19:55:55 +0000 2021,New England Suburbs,59,scene book fair erin dionne give write advice linda hixson talk local history chris wolf stumble t…,0.0,0.874,0.126,0.3182,positive,-0.002133978915629987,-0.019871563695539274,0.008650288903034379,2,2,15.378935,-4.971349
451,@HillelNeuer @calxandr #SanctionPakistan for sponsoring terrorism around the world and proxy war in Afghanistan,Ray86093769,Sun Sep 19 19:55:56 +0000 2021,,54,sponsor terrorism around world proxy war afghanistan,0.63,0.37,0.0,-0.8591,negative,-0.0040917018248147925,-0.027231461901963773,0.012490569560421641,2,2,-1.1328766,-0.4268116
452,"Scenes from a book fair.  Erin Dionne gave writing advice, Linda Hixson talked local history, Chris Wolf stumbled t… https://t.co/HVSBZZLgpk",BarbaraTannerW1,Sun Sep 19 19:55:56 +0000 2021,New England Suburbs,59,scene book fair erin dionne give write advice linda hixson talk local history chris wolf stumble t…,0.0,0.874,0.126,0.3182,positive,-0.002133978915629987,-0.019871563695539277,0.008650288903034372,2,2,15.377156,-4.970251
453,"RT @duty2warn: Jake Tapper confronts MS Gov. Tate Reeves: MS has the worst death rate in the US, and second worst in the world if it were a…",fourfactssake,Sun Sep 19 19:55:56 +0000 2021,,183038,jake tapper confronts ms gov tate reef ms bad death rate u second bad world a…,0.516,0.484,0.0,-0.9153,negative,-0.004954090536935049,-0.024666923070262078,0.017224325017215998,5,5,-14.325147,8.905889
454,@TrumpJew2 all those empty planes from Kabul,agkass,Sun Sep 19 19:55:56 +0000 2021,,3484,empty plane kabul,0.474,0.526,0.0,-0.2023,negative,-0.06959092946588266,0.026960692757549067,-0.002030377852613016,0,0,14.415163,-1.8926857
455,RT @WSJ: Teenage Afghan girls weren't allowed to return to school on Saturday as classrooms across the country reopened for the first time…,Lennnnnyyyyyy,Sun Sep 19 19:55:56 +0000 2021,"Indianapolis, IN",51939,teenage afghan girl allow return school saturday classroom across country reopen first time…,0.0,0.863,0.137,0.2263,positive,0.0163099543353756,-0.08222080147277415,-0.027407454286076945,5,5,-4.8196144,-11.710951
456,"@rockyMTchaos That man has an RPG on a floatie......man 2021 has been a hell of a year.
Manaj is anti state.....Tal… https://t.co/D7q8fxTWJ9",Rothwyatt1,Sun Sep 19 19:55:56 +0000 2021,,6231,man rpg floatie man 2021 hell year manaj anti state tal…,0.434,0.566,0.0,-0.7845,negative,0.044130396645015134,0.03183796288188873,-0.005821567568176449,2,2,3.6261184,-0.4363481
457,RT @CameliaFard: Given the threat that the rise &amp; growth of Islamic extremism in #Afghanistan could pose to countries in the region &amp; the w…,Resist2_Ahmad2,Sun Sep 19 19:55:58 +0000 2021,,4210,give threat rise amp growth islamic extremism could pose country region amp w…,0.2,0.647,0.153,-0.2023,negative,-0.0004671476820464535,-0.02702430094696059,0.009493482158150044,2,2,-5.3065305,0.24762487
458,Five people from Afghanistan who shaped Middle Eastern history https://t.co/EFFcVRnhGg,HerstoryTeache,Sun Sep 19 19:55:58 +0000 2021,,37265,five people afghanistan shape middle eastern history,0.0,1.0,0.0,0.0,neutral,-0.005441412232983788,-0.02781385179767597,0.011431248469373306,2,2,-2.7230835,13.022391
459,"https://t.co/XAMSo6CHG4
I support #Taliban
I don't want militants in
country:Putin
I don't want to go to #Kabul… https://t.co/c5KWnaCYnO",AgrawalSadhuram,Sun Sep 19 19:55:58 +0000 2021,Bangalore,32320,support want militant country putin want go,0.0,0.43,0.57,0.5106,positive,-0.00798319174034163,-0.03606783517075992,0.019722207586188645,2,2,1.2545524,-4.429717
460,RT @CrypticNoHoes: Why'd they need to bring a RPG on a pedal boat 😭,SheScreamJordan,Sun Sep 19 19:55:59 +0000 2021,"Bowie, MD",25672,need bring rpg pedal boat 😭,0.307,0.693,0.0,-0.4767,negative,0.5756977749749665,0.5766562101530928,-0.14333492506410722,3,3,10.296038,-7.430007
461,This is actually twisted,sharmen_r,Sun Sep 19 19:55:59 +0000 2021,"Leicester, England",11772,actually twist,0.0,1.0,0.0,0.0,neutral,-0.0034747967590025987,-0.0174734354880519,0.00931793425883087,0,0,1.8189068,10.913131
462,"RT @JCats2013: Former US Secretary of State @mikepompeo - Foreign policy report from around the world.. China, Afghanistan, Korea.
https://…",KangWang11,Sun Sep 19 19:56:00 +0000 2021,,15421,former u secretary state foreign policy report around world china afghanistan korea …,0.0,1.0,0.0,0.0,neutral,-0.006723892380545572,-0.026102300109940964,0.012019700300540932,2,2,-1.2224926,-0.52591
463,RT @Chris_1791: Pompeo slams ‘failed’ Kabul drone strike: ‘Driven by politics’ https://t.co/nj40Ys5tAg via @foxnews,CynDavi,Sun Sep 19 19:56:00 +0000 2021,4th Plane in the Ether,49897,1791 pompeo slam ‘failed’ kabul drone strike ‘driven politics’ via,0.339,0.661,0.0,-0.4767,negative,-0.03717064689152621,0.003986878480206387,0.001323320663366041,0,0,-1.344541,9.437128
464,"RT @Jake_Hanrahan: Taliban in Bamyan Province…

(These photos are real) https://t.co/oWHJXDpVfZ",jonfr500,Sun Sep 19 19:56:00 +0000 2021,"Hvammstangi, Iceland",128560,hanrahan taliban bamyan province… photo real,0.0,1.0,0.0,0.0,neutral,0.2077356370012114,-0.2609527318589804,0.761444667552094,8,8,-10.645939,-12.847133
465,RT @shen_shiwei: Serena Hotel in Kabul only goes up to 2 floors and the fifth floor doesn't exist. https://t.co/dtg0lAlQVk,IdreesMca786,Sun Sep 19 19:56:01 +0000 2021,Karachi,16411,shiwei serena hotel kabul go 2 floor fifth floor exist,0.0,1.0,0.0,0.0,neutral,-0.37844565803911934,0.23391559741105328,-0.034726100059200904,1,1,11.16559,9.67093
466,RT @BenjaminT0001: Kabul Airport suicide attacker was freed by Taliban after four years in CIA custody for New Delhi terror plot https://t.…,VIPVincent,Sun Sep 19 19:56:01 +0000 2021,"Franklin, TN",218537,kabul airport suicide attacker free taliban four year cia custody new delhi terror plot …,0.448,0.425,0.127,-0.8519,negative,0.03624279556679304,-0.02086559826609802,-0.05299426902232874,0,0,4.628235,2.9267728
467,Kabul Serena…where’s the 5th floor? 🧐🤣,ShahnawazKathi1,Sun Sep 19 19:56:01 +0000 2021,"ساہیوال, پاکستان",117,kabul serena…where’s 5th floor 🧐🤣,0.0,0.775,0.225,0.4939,positive,-0.3428601780648395,0.21036271258732206,-0.033184888256484794,1,1,8.632949,6.214505
468,RT @AlanRMacLeod: Check out this absolutley insane 2002 column about Afghanistan 🇦🇫 from the @Nytimes' Nicholas Kristof. https://t.co/IimM3…,rajeshmk,Sun Sep 19 19:56:01 +0000 2021,hyderabad.,1007,check absolutley insane 2002 column afghanistan 🇦🇫 nicholas kristof …,0.231,0.769,0.0,-0.4019,negative,-0.0030855446418774227,-0.025821087795030964,0.011491513445400413,2,2,-1.0958425,2.596667
469,RT @CrypticNoHoes: Why'd they need to bring a RPG on a pedal boat 😭,basedtaco69,Sun Sep 19 19:56:02 +0000 2021,,79393,need bring rpg pedal boat 😭,0.307,0.693,0.0,-0.4767,negative,0.5756977749749665,0.5766562101530928,-0.14333492506410722,3,3,10.925036,-6.5788755
470,"RT @Jake_Hanrahan: Taliban in Bamyan Province…

(These photos are real) https://t.co/oWHJXDpVfZ",CupcakeCult93,Sun Sep 19 19:56:02 +0000 2021,,5720,hanrahan taliban bamyan province… photo real,0.0,1.0,0.0,0.0,neutral,0.2077356370012114,-0.2609527318589804,0.761444667552094,8,8,-9.443233,-13.61517
471,RT @Vinncent: They tried to cover it up until it became literally impossible to do so,RBrulin,Sun Sep 19 19:56:02 +0000 2021,"Manhattan, NY",12241,try cover become literally impossible,0.0,1.0,0.0,0.0,neutral,-0.0015891131274267014,-0.016476079293353485,0.007648875798630519,2,2,-8.164711,1.0250866
472,@Michael01354446 @RSBNetwork No more deaths???????   What news are you following?  Young girls taken as Taliban bri… https://t.co/aKuXs5rpyZ,SharonM15904982,Sun Sep 19 19:56:02 +0000 2021,,861,death news follow young girl take taliban bri…,0.358,0.642,0.0,-0.5994,negative,0.018044891923632175,-0.03312026187756789,0.02625741890203636,0,0,-7.062719,-11.1981325
473,Kabul's interim mayor said that women working for the city government are to stay home pending a further decision. https://t.co/8tVwN3ZymS,NPR,Sun Sep 19 19:56:02 +0000 2021,,2659,kabul interim mayor say woman work city government stay home pending decision,0.0,1.0,0.0,0.0,neutral,-0.10687265104747412,0.0456882638839464,0.0008040818694739707,0,0,3.4809742,8.94046
474,RT @RonnyJacksonTX: The Taliban SET FREE the terrorist that days later killed 13 of our brave service members. This is at the same time tha…,gmizrachi,Sun Sep 19 19:56:02 +0000 2021, In some place ,476331,taliban set free terrorist day later kill 13 brave service member time tha…,0.375,0.359,0.267,-0.5719,negative,0.17430423020291413,-0.5499551772152679,-0.5927991330655442,4,4,-7.1542473,-2.1278734
475,"RT @BBCYaldaHakim: The Taliban have prohibited girls from secondary school in Afghanistan. In solidarity, many boys have been refusing to g…",ZNoor1947,Sun Sep 19 19:56:02 +0000 2021,,871,taliban prohibit girl secondary school afghanistan solidarity many boy refuse g…,0.164,0.672,0.164,0.0,neutral,0.06271940766983314,-0.10381006094287341,0.062465561277923756,5,5,-6.29229,-8.233103
476,"TERRORIST!""&amp; FACT BRAIN DEAD BIDEN MAKES HER A BOARDER ZAR!- AS WE GET 1,500,000 UNKNIWN UNIDENTIFIED ILLEGAL IMMIG… https://t.co/8jp2t9sJYD",GuyChristianEr3,Sun Sep 19 19:56:02 +0000 2021,,471,terrorist amp fact brain dead biden make boarder zar get 1 500 000 unkniwn unidentified illegal immig…,0.474,0.526,0.0,-0.9274,negative,0.005038664126863844,-0.050040856847964166,-0.02295570358001081,2,2,-7.873396,5.047272
477,"#Afghanistan: Stay home, #female Kabul government workers told https://t.co/RlMXuTvyge",anna_litical,Sun Sep 19 19:56:03 +0000 2021,,17166,stay home kabul government worker tell,0.0,1.0,0.0,0.0,neutral,-0.16080643250932727,0.08704630994805557,-0.006217580160020428,0,0,2.2892733,7.0482063
478,RT @PoliticsForAlI: 🚨 | NEW: The Taliban enjoying pedal boats https://t.co/s8Fw0sEhKY,ianbuckets,Sun Sep 19 19:56:03 +0000 2021,,7444,🚨 new taliban enjoy pedal boat,0.0,0.686,0.314,0.4939,positive,0.5750297967615201,0.45666690373199287,-0.08193867256034351,3,3,-1.1809245,-8.877203
479,"RT @UnaManutd: Manchester United fans... we stay Taliban. 
Keep your orders coming
0705780356
We deliver countrywide https://t.co/sEVVem1X8Y",WickyMarits,Sun Sep 19 19:56:03 +0000 2021,"Helsinki, ",19845,manchester united fan stay taliban keep order come 0705780356 deliver countrywide,0.0,0.638,0.362,0.6249,positive,-0.014020197480877183,-0.00266227755058863,0.015980714019378884,0,0,-9.439267,2.1713607
480,@willchamberlain @SydneyLWatson This is as bad as joBOMBas Kabul,MLangeway,Sun Sep 19 19:56:03 +0000 2021,,9731,bad jobombas kabul,0.636,0.364,0.0,-0.5423,negative,-0.07500402131095858,0.026958704510607567,0.00012207088042469094,0,0,-13.166698,9.191232
481,"RT @shawnjvandiver: If you are still in Afghanistan, trying to get out, and have not yet signed up for the form hosted by @humanrights1st,…",gmh8899,Sun Sep 19 19:56:03 +0000 2021,United States,193876,still afghanistan try get yet sign form host …,0.0,1.0,0.0,0.0,neutral,-0.005461152625377192,-0.027902392784408522,0.012290323589391725,0,0,6.6395545,-2.3515291
